name,price,main_category,sub_category,url,image_url,discount
Pepsi 1L x6,Rs. 720,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/pepsi-1l-x6-/12634532,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Coca Cola 350ML x12,Rs. 765,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/coca-cola-350ml-x12/12642917,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,18% OFF
Sprite 500ML,Rs. 105,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-500ml/12620029,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,10% OFF - Coke
Sprite Zero Sugar 500 ML,Rs. 105,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-zero-sugar-500-ml/12620720,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF - Coke
Next Fizz Up 1.5L x6,Rs. 780,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/next-fizz-up-1.5l-x6/12634504,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Mountain Dew 500ML x12,"Rs. 1,020",Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/mountain-dew-500ml-x12-/12627075,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Mountain Dew 345ML x12,Rs. 700,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/mountain-dew-345ml-x12-/12641739,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Sprite 2.25L X6,"Rs. 1,209",Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-2.25l-x6/77212671,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF - Coke
Coca Cola Zero Sugar Can 250ML,Rs. 110,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/coca-cola-zero-sugar-can-250ml/12620780,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF - Coke
Pepsi 2.25L x6,"Rs. 1,200",Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/pepsi-2.25l-x6-/12622932,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Sprite Zero Sugar Can 250 ML,Rs. 110,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-zero-sugar-can-250-ml/12628509,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF - Coke
Sprite 1.5 Litre X 6,"Rs. 1,035",Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-1.5-litre-x-6/12620170,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Fanta 1.5Litre,Rs. 175,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/fanta-1.5litre/12620690,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,10% OFF - Coke
Sprite Mint 500 ML,Rs. 105,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-mint-500-ml/12628513,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF - Coke
Sprite 1.5Litre,Rs. 175,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-1.5litre/12620084,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,6% OFF - Coke
Coca Cola 500ML,Rs. 105,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/coca-cola-500ml/12620005,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,10% OFF - Coke
Sprite 350 ML,Rs. 68,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-350-ml/43948417,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,10% OFF - Coke
Coca Cola Can 250 ML X 12,"Rs. 1,260",Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/coca-cola-can-250-ml-x-12/12624430,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Mirinda 500ML x12,Rs. 990,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/mirinda-500ml-x12-/12622572,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Coca Cola 500 ML x12,"Rs. 1,230",Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/coca-cola-500-ml-x12/12620760,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,13% OFF - Coke
Sprite 500 ML X12,"Rs. 1,230",Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-500-ml-x12/12620855,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,13% OFF - Coke
Fanta Orange 500ML,Rs. 105,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/fanta-orange-500ml/12620041,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,12% OFF - Coke
Sprite Cans 250 ML X 12,"Rs. 1,260",Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-cans-250-ml-x-12/12628566,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF - Coke
Coca Cola 1 Litre x6,Rs. 855,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/coca-cola-1-litre-x6/12622331,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,9% OFF - Coke
Mirinda 2.25L x6,"Rs. 1,200",Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/mirinda-2.25l-x6-/12623081,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Sprite Zero Sugar 1.5 Litre X 6,Rs. 999,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-zero-sugar-1.5-litre-x-6/12623379,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF - Coke
Sprite Mint 1.5L x6,Rs. 999,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-mint-1.5l-x6/12620721,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,6% OFF - Coke
Coca Cola Zero Sugar Can 250ML X 12,"Rs. 1,260",Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/coca-cola-zero-sugar-can-250ml-x-12/12622816,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,5% OFF - Coke
Sprite Zero Can 250ML x12,"Rs. 1,260",Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-zero-can-250ml-x12/12642921,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF - Coke
Sprite 1Litre X 6,Rs. 855,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-1litre-x-6/12621961,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,9% OFF - Coke
Fanta 2.25L x6,"Rs. 1,209",Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/fanta-2.25l-x6/12623139,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF - Coke
Sprite Mint 500ML x12,"Rs. 1,230",Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-mint-500ml-x12/12642920,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,13% OFF - Coke
Red Bull Stimulant Drink 250ML X4,"Rs. 1,930",Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/red-bull-stimulant-drink-250ml-x4/12638874,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,5% OFF
Fanta 1.5 Litre X6,"Rs. 1,035",Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/fanta-1.5-litre-x6/12622776,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF - Coke
Sprite Can 250 ML,Rs. 110,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-can-250-ml/12625254,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF - Coke
Sprite Zero 500ML x12,"Rs. 1,230",Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-zero-500ml-x12/12642922,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,13% OFF - Coke
Fanta 1 Litre X 6,Rs. 855,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/fanta-1-litre-x-6/12623083,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF - Coke
Red Bull Stimulant Drink 250ML,Rs. 485,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/red-bull-stimulant-drink-250ml/12620402,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,9% OFF - Weekend Deal
Coca Cola 2 Litre x6,"Rs. 1,200",Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/coca-cola-2-litre-x6/43567252,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF - Coke
Coca Cola 2 Litre,Rs. 206,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/coca-cola-2-litre/86351926,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,8% OFF - Coke
Fanta Can 250ML X 12,"Rs. 1,260",Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/fanta-can-250ml-x-12/12627615,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF - Coke
Fanta 500ML X 12,"Rs. 1,230",Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/fanta-500ml-x-12/12623144,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,10% OFF - Coke
Mirinda 345ML x12,Rs. 690,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/mirinda-345ml-x12-/12627091,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,10% OFF - Pepsi
Nestle Fruita Vitals Sparkling Peach Can 250 ML,Rs. 140,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/nestle-fruita-vitals-sparkling-peach-can-250-ml/12638973,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Coca Cola Can 250 ML,Rs. 110,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/coca-cola-can-250-ml/12635520,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF - Coke
Roar 500ML,Rs. 85,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/roar-500ml/12628583,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF - Coke
7Up Free 500ML x12,Rs. 990,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/7up-free-500ml-x12-/12621797,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Next Fizz Up 2.25 X4,Rs. 680,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/next-fizz-up-2.25-x4/84642213,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,10% OFF
Next Cola 2.25L X4,Rs. 680,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/next-cola-2.25l-x4/83916155,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,10% OFF
Coca Cola 750ML,Rs. 95,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/coca-cola-750ml/60420559,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Coca Cola 750ML x 6,Rs. 540,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/coca-cola-750ml-x-6/60671872,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,14% OFF - Anniversary
Sprite 2.25Litre,Rs. 205,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-2.25litre/12620362,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,10% OFF - Coke
Sprite 1Litre,Rs. 145,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-1litre/12621938,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Fanta 2.25Litre,Rs. 205,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/fanta-2.25litre/12621585,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Fanta Red Apple 500ML,Rs. 100,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/fanta-red-apple-500ml/84264439,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Sprite 750 ML,Rs. 95,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/sprite-750-ml/61214365,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Fanta 1 Litre,Rs. 145,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/fanta-1-litre/12623115,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF - Coke
Fanta Can 250ML,Rs. 95,Beverages,Soft Drinks,https://www.metro-online.pk/detail/beverages/soft-drinks/fanta-can-250ml/12620874,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF - Coke
Nestle Fruita Vitals Chaunsa Nectar 200ML,Rs. 69,Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/nestle-fruita-vitals-chaunsa-nectar-200ml/12620306,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Nestle Fruita Vitals Red Grapes 200ML,Rs. 73,Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/nestle-fruita-vitals-red-grapes-200ml/12620101,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Haleeb Apple 200Ml X24,Rs. 996,Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/haleeb-apple-200ml-x24/5480657,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,2% OFF
Haleeb Chaunsa 1L X12,"Rs. 2,310",Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/haleeb-chaunsa-1l-x12/5480664,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,4% OFF
Fruit Farm Peach 1L X12,"Rs. 2,200",Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/fruit-farm-peach-1l-x12/5480654,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF
Fruit Farm Mango 1L X12,"Rs. 2,200",Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/fruit-farm-mango-1l-x12/5480645,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF
Fruit Farm Apple 1L X12,"Rs. 2,200",Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/fruit-farm-apple-1l-x12/5480650,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF
Haleeb Apple 1L X12,"Rs. 2,310",Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/haleeb-apple-1l-x12/5480661,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,4% OFF
Shezan Juice Mango 250 ML X 24,Rs. 960,Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/shezan-juice-mango-250-ml-x-24/12620540,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Nestle Nesfruta Juice Mango 1 Ltr,Rs. 245,Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/nestle-nesfruta-juice-mango-1-ltr/12620479,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,2% OFF
Haleeb Chaunsa 1L,Rs. 195,Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/haleeb-chaunsa-1l/12632357,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Slice Mango 200ML x24,"Rs. 1,020",Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/slice-mango-200ml-x24-/12621191,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,3% OFF
Shezan Apple Juice 250ML x24,Rs. 960,Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/shezan-apple-juice-250ml-x24/12638146,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Nestle Fruita Vitals Nectar Chaunsa 1 LTR,Rs. 370,Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/nestle-fruita-vitals-nectar-chaunsa-1-ltr/12620271,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Regal Siprus Mango Nectar 2Ltr,Rs. 399,Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/regal-siprus-mango-nectar-2ltr/12639972,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Shezan Fruit Drink Mango 250ML,Rs. 45,Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/shezan-fruit-drink-mango-250ml/12639211,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,13% OFF
Regal Siprus Lychee Nectar 2L,Rs. 399,Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/regal-siprus-lychee-nectar-2l/12633162,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Nestle Nesfruta Juice Apple 1Litre,Rs. 245,Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/nestle-nesfruta-juice-apple-1litre/12620972,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,6% OFF
Shezan Juice Mango 200ML X 24,Rs. 990,Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/shezan-juice-mango-200ml-x-24/12622223,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,2% OFF
Regal Siprus Pomegranate Nectar 2L,Rs. 399,Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/regal-siprus-pomegranate-nectar-2l/12633161,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,11% OFF
Cappy Pulpy 350 ML,Rs. 120,Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/cappy-pulpy-350-ml/12620009,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,10% OFF - Coke
Nestle Nesfruta Mango Nectar 200ML X 24,"Rs. 1,140",Beverages,Juices,https://www.metro-online.pk/detail/beverages/juices/nestle-nesfruta-mango-nectar-200ml-x-24/12621735,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
